time,attack_type,risk_score,risk_level,source,event
2026-05-21 01:46:10.907324,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.906 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:46:10.908392,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.908 E  ecosystemd[6857:6613a8] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:46:10.915150,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.915 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:10.915179,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.915 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:46:10.929407,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.929 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:10.929559,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.929 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:46:10.929583,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.929 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:10.929602,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.929 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:46:10.930470,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.930 E  ecosystemd[6857:6613a8] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:46:10.930703,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.930 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:10.930735,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.930 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:46:10.931348,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.931 E  ecosystemd[6857:6613a8] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:46:10.939856,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.939 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:10.939907,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.939 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:46:10.965212,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.965 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:10.965289,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.965 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:46:10.965313,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.965 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:10.965340,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.965 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:46:10.966427,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.966 E  ecosystemd[6857:6613a8] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:46:10.966675,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.966 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:10.966736,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.966 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:46:10.967650,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.967 E  ecosystemd[6857:6613a8] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:46:10.976608,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.976 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:10.976656,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.976 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:46:10.992689,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.992 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:10.992765,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.992 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:46:10.992871,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.992 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:10.992936,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.992 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:46:10.994166,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.994 E  ecosystemd[6857:6613a8] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:46:10.994456,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.994 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:10.994486,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.994 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:46:10.995164,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:10.995 E  ecosystemd[6857:6613a8] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:46:11.003333,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.003 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.003378,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.003 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:46:11.018761,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.018 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.018841,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.018 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:46:11.018872,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.018 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.018898,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.018 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:46:11.019864,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.019 E  ecosystemd[6857:6613a8] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:46:11.020161,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.020 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.020196,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.020 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:46:11.020955,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.020 E  ecosystemd[6857:6613a8] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:46:11.029840,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.029 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.029909,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.029 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:46:11.046361,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.046 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.046431,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.046 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:46:11.046514,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.046 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.046547,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.046 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:46:11.047297,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.047 E  ecosystemd[6857:6613a8] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:46:11.047579,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.047 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.047612,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.047 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:46:11.048431,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.048 E  ecosystemd[6857:6613a8] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:46:11.061233,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.061 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.061312,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.061 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:46:11.083824,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.083 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.083943,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.083 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:46:11.084025,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.083 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.084101,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.083 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:46:11.085774,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.085 E  ecosystemd[6857:6613a8] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:46:11.086285,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.086 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.086369,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.086 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:46:11.087857,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.087 E  ecosystemd[6857:6613a8] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:46:11.099808,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.099 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.099884,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.099 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:46:11.122598,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.122 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.122679,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.122 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.122701,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.122 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:46:11.122724,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.122 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:46:11.124037,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.123 E  ecosystemd[6857:6613a8] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:46:11.124447,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.124 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.124481,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.124 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:46:11.125306,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.125 E  ecosystemd[6857:6613a8] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:46:11.132769,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.132 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.132881,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.132 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:46:11.149110,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.148 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.149238,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.149 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.149278,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.149 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:46:11.149305,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.149 Df ecosystemanalyticsd[53070:660b6c] [com.apple.xpc:connection] [0xa56c7c640] invalidated after a failed init
2026-05-21 01:46:11.150310,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.150 E  ecosystemd[6857:6613a8] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
2026-05-21 01:46:11.150584,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.150 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] failed to do a bootstrap look-up: xpc_error=[159: Unknown error: 159]
2026-05-21 01:46:11.150622,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.150 Df ecosystemd[6857:6613a8] [com.apple.xpc:connection] [0x906c89400] invalidated after a failed init
2026-05-21 01:46:11.151418,Mac Failed Login,70,Medium,Mac Local System,2026-05-21 01:46:11.151 E  ecosystemd[6857:6613a8] (EcosystemAnalytics) EcosystemAnalytics.framework:RosettaCoordinator: getCodeSignatureInfo: SecStaticCodeCreate Failed url: <private>
